city,city_code,province,tier_group,tier_label,year,ntl_value,ntl_index,gdp_value,gdp_index,population_value,population_index
钦州市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2012",1859,100,6317100,100,391.7,100
钦州市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2013",2779,149.49,6818100,107.93,396.5,101.23
钦州市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2014",3302,177.62,7836500,124.05,402,102.63
钦州市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2015",4143,222.86,8852100,140.13,404.1,103.17
钦州市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2016",3723,200.27,9573500,151.55,409,104.42
钦州市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2017",3728,200.54,10919900,172.86,411,104.93
钦州市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2018",3940,211.94,12143200,192.23,415,105.95
钦州市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2019",4535,243.95,13562700,214.7,418,106.71
钦州市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2020",4618,248.41,13873700,219.62,0,0
钦州市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2021",5103,274.5,16853500,266.79,419,106.97
钦州市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2022",4917,264.5,19170000,303.46,420,107.22
铁岭市,"211000000000",辽宁省,T3,Third-tier Cities,"2012",3032,100,5597500,100,302.2,100
铁岭市,"211000000000",辽宁省,T3,Third-tier Cities,"2013",1093,36.05,6073600,108.51,301.9,99.9
铁岭市,"211000000000",辽宁省,T3,Third-tier Cities,"2014",1268,41.82,6274700,112.1,302,99.93
铁岭市,"211000000000",辽宁省,T3,Third-tier Cities,"2015",1273,41.99,5868600,104.84,300.38,99.4
铁岭市,"211000000000",辽宁省,T3,Third-tier Cities,"2016",1120,36.94,5828400,104.13,300,99.27
铁岭市,"211000000000",辽宁省,T3,Third-tier Cities,"2017",1197,39.48,5955000,106.39,294,97.29
铁岭市,"211000000000",辽宁省,T3,Third-tier Cities,"2018",1283,42.32,6126500,109.45,292,96.62
铁岭市,"211000000000",辽宁省,T3,Third-tier Cities,"2019",1321,43.57,6400700,114.35,289,95.63
铁岭市,"211000000000",辽宁省,T3,Third-tier Cities,"2020",1445,47.66,6630600,118.46,0,0
铁岭市,"211000000000",辽宁省,T3,Third-tier Cities,"2021",1655,54.58,7159600,127.91,283,93.65
铁岭市,"211000000000",辽宁省,T3,Third-tier Cities,"2022",1587,52.34,7458600,133.25,281,92.98
铜仁市,"521000000000",贵州省,T3,Third-tier Cities,"2012",312,100,4373700,100,426.5,100
铜仁市,"521000000000",贵州省,T3,Third-tier Cities,"2013",1974,632.69,5207200,119.06,429.2,100.63
铜仁市,"521000000000",贵州省,T3,Third-tier Cities,"2014",2041,654.17,6325700,144.63,432.3,101.36
铜仁市,"521000000000",贵州省,T3,Third-tier Cities,"2015",1911,612.5,7701900,176.1,436.83,102.42
铜仁市,"521000000000",贵州省,T3,Third-tier Cities,"2016",2739,877.88,8559700,195.71,441,103.4
铜仁市,"521000000000",贵州省,T3,Third-tier Cities,"2017",3744,1200,9928200,227,440,103.17
铜仁市,"521000000000",贵州省,T3,Third-tier Cities,"2018",4111,1317.63,11451300,261.82,444,104.1
铜仁市,"521000000000",贵州省,T3,Third-tier Cities,"2019",3912,1253.85,12491600,285.61,446,104.57
铜仁市,"521000000000",贵州省,T3,Third-tier Cities,"2020",3435,1100.96,13277900,303.59,0,0
铜仁市,"521000000000",贵州省,T3,Third-tier Cities,"2021",3976,1274.36,14554700,332.78,449,105.28
铜仁市,"521000000000",贵州省,T3,Third-tier Cities,"2022",3800,1217.95,14771900,337.74,449,105.28
铜川市,"610000000000",陕西省,T3,Third-tier Cities,"2012",1556,100,2361400,100,85.3,100
铜川市,"610000000000",陕西省,T3,Third-tier Cities,"2013",2315,148.78,2781000,117.77,85.6,100.35
铜川市,"610000000000",陕西省,T3,Third-tier Cities,"2014",2142,137.66,2789500,118.13,84.1,98.59
铜川市,"610000000000",陕西省,T3,Third-tier Cities,"2015",2132,137.02,2664100,112.82,83.64,98.05
铜川市,"610000000000",陕西省,T3,Third-tier Cities,"2016",2253,144.79,2703400,114.48,84,98.48
铜川市,"610000000000",陕西省,T3,Third-tier Cities,"2017",2407,154.69,3009500,127.45,83,97.3
铜川市,"610000000000",陕西省,T3,Third-tier Cities,"2018",2895,186.05,3319200,140.56,80,93.79
铜川市,"610000000000",陕西省,T3,Third-tier Cities,"2019",2854,183.42,3691500,156.33,79,92.61
铜川市,"610000000000",陕西省,T3,Third-tier Cities,"2020",3401,218.57,3761400,159.29,0,0
铜川市,"610000000000",陕西省,T3,Third-tier Cities,"2021",4154,266.97,4663800,197.5,78,91.44
铜川市,"610000000000",陕西省,T3,Third-tier Cities,"2022",4175,268.32,4926500,208.63,78,91.44
铜陵市,"341000000000",安徽省,T3,Third-tier Cities,"2012",1577,100,6294000,100,74.2,100
铜陵市,"341000000000",安徽省,T3,Third-tier Cities,"2013",4101,260.05,6754000,107.31,74.2,100
铜陵市,"341000000000",安徽省,T3,Third-tier Cities,"2014",3821,242.3,7062000,112.2,73.8,99.46
铜陵市,"341000000000",安徽省,T3,Third-tier Cities,"2015",3583,227.2,7209400,114.54,73.8,99.46
铜陵市,"341000000000",安徽省,T3,Third-tier Cities,"2016",4142,262.65,8523000,135.41,171,230.46
铜陵市,"341000000000",安徽省,T3,Third-tier Cities,"2017",4824,305.9,9214000,146.39,171,230.46
铜陵市,"341000000000",安徽省,T3,Third-tier Cities,"2018",4930,312.62,9546500,151.68,171,230.46
铜陵市,"341000000000",安徽省,T3,Third-tier Cities,"2019",5082,322.26,9505600,151.03,171,230.46
铜陵市,"341000000000",安徽省,T3,Third-tier Cities,"2020",5432,344.45,10036700,159.46,0,0
铜陵市,"341000000000",安徽省,T3,Third-tier Cities,"2021",5930,376.03,11654000,185.16,169,227.76
铜陵市,"341000000000",安徽省,T3,Third-tier Cities,"2022",5861,371.66,11750000,186.69,168,226.42
银川市,"640000000000",宁夏回族自治区,T3,Third-tier Cities,"2012",21401,100,10637200,100,167.2,100
银川市,"640000000000",宁夏回族自治区,T3,Third-tier Cities,"2013",16592,77.53,11773000,110.68,172.6,103.23
银川市,"640000000000",宁夏回族自治区,T3,Third-tier Cities,"2014",18555,86.7,12637000,118.8,196,117.22
银川市,"640000000000",宁夏回族自治区,T3,Third-tier Cities,"2015",17200,80.37,13175500,123.86,179.23,107.19
银川市,"640000000000",宁夏回族自治区,T3,Third-tier Cities,"2016",20047,93.67,14112100,132.67,184,110.05
银川市,"640000000000",宁夏回族自治区,T3,Third-tier Cities,"2017",20575,96.14,16193200,152.23,189,113.04
银川市,"640000000000",宁夏回族自治区,T3,Third-tier Cities,"2018",21098,98.58,17772200,167.08,193,115.43
银川市,"640000000000",宁夏回族自治区,T3,Third-tier Cities,"2019",19160,89.53,18967900,178.32,200,119.62
银川市,"640000000000",宁夏回族自治区,T3,Third-tier Cities,"2020",19703,92.07,20561500,193.3,0,0
银川市,"640000000000",宁夏回族自治区,T3,Third-tier Cities,"2021",22165,103.57,24616000,231.41,210,125.6
银川市,"640000000000",宁夏回族自治区,T3,Third-tier Cities,"2022",23288,108.82,27739300,260.78,215,128.59
锡林郭勒盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2012",3696,100,,,,
锡林郭勒盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2013",2230,60.34,,,,
锡林郭勒盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2014",4871,131.79,,,,
锡林郭勒盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2015",4445,120.27,,,,
锡林郭勒盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2016",4588,124.13,,,,
锡林郭勒盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2017",5339,144.45,,,,
锡林郭勒盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2018",5752,155.63,,,,
锡林郭勒盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2019",5690,153.95,,,,
锡林郭勒盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2020",6149,166.37,,,,
锡林郭勒盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2021",5054,136.74,,,,
锡林郭勒盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2022",5870,158.82,,,,
锦州市,"211000000000",辽宁省,T3,Third-tier Cities,"2012",6763,100,12427100,100,307.9,100
锦州市,"211000000000",辽宁省,T3,Third-tier Cities,"2013",5434,80.35,13449300,108.23,305.9,99.35
锦州市,"211000000000",辽宁省,T3,Third-tier Cities,"2014",5823,86.1,13640000,109.76,305.3,99.16
锦州市,"211000000000",辽宁省,T3,Third-tier Cities,"2015",6034,89.22,13273300,106.81,302.56,98.27
锦州市,"211000000000",辽宁省,T3,Third-tier Cities,"2016",6214,91.88,10328100,83.11,302,98.08
锦州市,"211000000000",辽宁省,T3,Third-tier Cities,"2017",7164,105.93,10775300,86.71,296,96.14
锦州市,"211000000000",辽宁省,T3,Third-tier Cities,"2018",7548,111.61,11924100,95.95,295,95.81
锦州市,"211000000000",辽宁省,T3,Third-tier Cities,"2019",8128,120.18,10730300,86.35,293,95.16
锦州市,"211000000000",辽宁省,T3,Third-tier Cities,"2020",8477,125.34,10722000,86.28,0,0
锦州市,"211000000000",辽宁省,T3,Third-tier Cities,"2021",8100,119.77,11483400,92.41,288,93.54
锦州市,"211000000000",辽宁省,T3,Third-tier Cities,"2022",7937,117.36,12016600,96.7,286,92.89
镇江市,"321000000000",江苏省,T3,Third-tier Cities,"2012",5129,100,24468400,100,271.4,100
镇江市,"321000000000",江苏省,T3,Third-tier Cities,"2013",10369,202.16,26590700,108.67,271.8,100.15
镇江市,"321000000000",江苏省,T3,Third-tier Cities,"2014",10061,196.16,28717600,117.37,272.1,100.26
镇江市,"321000000000",江苏省,T3,Third-tier Cities,"2015",9373,182.75,30884700,126.22,271.67,100.1
镇江市,"321000000000",江苏省,T3,Third-tier Cities,"2016",10258,200,34357300,140.41,272,100.22
镇江市,"321000000000",江苏省,T3,Third-tier Cities,"2017",11711,228.33,37145700,151.81,271,99.85
镇江市,"321000000000",江苏省,T3,Third-tier Cities,"2018",12600,245.66,38477900,157.26,271,99.85
镇江市,"321000000000",江苏省,T3,Third-tier Cities,"2019",12919,251.88,40773200,166.64,270,99.48
镇江市,"321000000000",江苏省,T3,Third-tier Cities,"2020",12832,250.19,41850900,171.04,0,0
镇江市,"321000000000",江苏省,T3,Third-tier Cities,"2021",13592,265,47634200,194.68,268,98.75
镇江市,"321000000000",江苏省,T3,Third-tier Cities,"2022",13470,262.62,50020200,204.43,267,98.38
长春市,"220000000000",吉林省,T2,Second-tier Cities,"2012",26408,100,40247000,100,756.9,100
长春市,"220000000000",吉林省,T2,Second-tier Cities,"2013",29063,110.05,43877000,109.02,752.7,99.45
长春市,"220000000000",吉林省,T2,Second-tier Cities,"2014",26361,99.82,47593000,118.25,754.6,99.7
长春市,"220000000000",吉林省,T2,Second-tier Cities,"2015",27154,102.82,47738000,118.61,753.83,99.59
长春市,"220000000000",吉林省,T2,Second-tier Cities,"2016",28801,109.06,50359000,125.12,753,99.48
长春市,"220000000000",吉林省,T2,Second-tier Cities,"2017",31346,118.7,54323000,134.97,749,98.96
长春市,"220000000000",吉林省,T2,Second-tier Cities,"2018",34224,129.6,56351100,140.01,751,99.22
长春市,"220000000000",吉林省,T2,Second-tier Cities,"2019",37412,141.67,59041400,146.7,754,99.62
长春市,"220000000000",吉林省,T2,Second-tier Cities,"2020",40900,154.88,66015900,164.03,0,0
长春市,"220000000000",吉林省,T2,Second-tier Cities,"2021",52307,198.07,70646500,175.53,852,112.56
长春市,"220000000000",吉林省,T2,Second-tier Cities,"2022",49245,186.48,67445600,167.58,851,112.43
长沙市,"430000000000",湖南省,T2,Second-tier Cities,"2012",7007,100,61979451,100,660.6,100
长沙市,"430000000000",湖南省,T2,Second-tier Cities,"2013",21187,302.37,69022679,111.36,662.8,100.33
长沙市,"430000000000",湖南省,T2,Second-tier Cities,"2014",19574,279.35,75346767,121.57,671.4,101.63
长沙市,"430000000000",湖南省,T2,Second-tier Cities,"2015",20516,292.79,85025984,137.18,680.36,102.99
长沙市,"430000000000",湖南省,T2,Second-tier Cities,"2016",21653,309.02,91664027,147.89,696,105.36
长沙市,"430000000000",湖南省,T2,Second-tier Cities,"2017",22433,320.15,100501981,162.15,709,107.33
长沙市,"430000000000",湖南省,T2,Second-tier Cities,"2018",23366,333.47,104056317,167.89,729,110.35
长沙市,"430000000000",湖南省,T2,Second-tier Cities,"2019",26558,379.02,115527308,186.4,738,111.72
长沙市,"430000000000",湖南省,T2,Second-tier Cities,"2020",25518,364.18,121425166,195.91,0,0
长沙市,"430000000000",湖南省,T2,Second-tier Cities,"2021",28560,407.59,132707012,214.11,760,115.05
长沙市,"430000000000",湖南省,T2,Second-tier Cities,"2022",30369,433.41,139661128,225.33,768,116.26
长治市,"140000000000",山西省,T3,Third-tier Cities,"2012",4065,100,13286097,100,336.1,100
长治市,"140000000000",山西省,T3,Third-tier Cities,"2013",5571,137.05,13337207,100.38,338.6,100.74
长治市,"140000000000",山西省,T3,Third-tier Cities,"2014",6826,167.92,13311415,100.19,339.2,100.92
长治市,"140000000000",山西省,T3,Third-tier Cities,"2015",6402,157.49,11953423,89.97,336.85,100.22
长治市,"140000000000",山西省,T3,Third-tier Cities,"2016",6114,150.41,12704767,95.62,339,100.86
长治市,"140000000000",山西省,T3,Third-tier Cities,"2017",7391,181.82,14775312,111.21,338,100.57
长治市,"140000000000",山西省,T3,Third-tier Cities,"2018",8090,199.02,16456336,123.86,339,100.86
长治市,"140000000000",山西省,T3,Third-tier Cities,"2019",8525,209.72,16399173,123.43,340,101.16
长治市,"140000000000",山西省,T3,Third-tier Cities,"2020",9383,230.82,17116354,128.83,0,0
长治市,"140000000000",山西省,T3,Third-tier Cities,"2021",10241,251.93,23110788,173.95,339,100.86
长治市,"140000000000",山西省,T3,Third-tier Cities,"2022",11605,285.49,28048480,211.11,339,100.86
阜新市,"211000000000",辽宁省,T3,Third-tier Cities,"2012",4318,100,5599600,100,191.6,100
阜新市,"211000000000",辽宁省,T3,Third-tier Cities,"2013",3468,80.31,6151200,109.85,191.1,99.74
阜新市,"211000000000",辽宁省,T3,Third-tier Cities,"2014",3511,81.31,6061600,108.25,191,99.69
阜新市,"211000000000",辽宁省,T3,Third-tier Cities,"2015",3607,83.53,5255400,93.85,189.47,98.89
阜新市,"211000000000",辽宁省,T3,Third-tier Cities,"2016",3634,84.16,4078200,72.83,189,98.64
阜新市,"211000000000",辽宁省,T3,Third-tier Cities,"2017",4083,94.56,4090700,73.05,186,97.08
阜新市,"211000000000",辽宁省,T3,Third-tier Cities,"2018",4690,108.62,4459900,79.65,185,96.56
阜新市,"211000000000",辽宁省,T3,Third-tier Cities,"2019",5114,118.43,4880000,87.15,184,96.03
阜新市,"211000000000",辽宁省,T3,Third-tier Cities,"2020",5314,123.07,5050000,90.19,0,0
阜新市,"211000000000",辽宁省,T3,Third-tier Cities,"2021",5587,129.39,5447000,97.27,180,93.95
阜新市,"211000000000",辽宁省,T3,Third-tier Cities,"2022",5394,124.92,5777000,103.17,179,93.42
阜阳市,"341000000000",安徽省,T3,Third-tier Cities,"2012",2877,100,12480512,100,1039.8,100
阜阳市,"341000000000",安徽省,T3,Third-tier Cities,"2013",5210,181.09,14366724,115.11,1053.2,101.29
阜阳市,"341000000000",安徽省,T3,Third-tier Cities,"2014",5743,199.62,15845707,126.96,1051.4,101.12
阜阳市,"341000000000",安徽省,T3,Third-tier Cities,"2015",6348,220.65,16874525,135.21,1042.65,100.27
阜阳市,"341000000000",安徽省,T3,Third-tier Cities,"2016",6988,242.89,18873500,151.22,1062,102.14
阜阳市,"341000000000",安徽省,T3,Third-tier Cities,"2017",9195,319.6,21285122,170.55,1070,102.9
阜阳市,"341000000000",安徽省,T3,Third-tier Cities,"2018",10788,374.97,24073388,192.89,1071,103
阜阳市,"341000000000",安徽省,T3,Third-tier Cities,"2019",12913,448.84,26860463,215.22,1077,103.58
阜阳市,"341000000000",安徽省,T3,Third-tier Cities,"2020",13802,479.74,27244536,218.3,0,0
阜阳市,"341000000000",安徽省,T3,Third-tier Cities,"2021",14501,504.03,30215048,242.1,1074,103.29
阜阳市,"341000000000",安徽省,T3,Third-tier Cities,"2022",14488,503.58,31583155,253.06,1075,103.39
防城港市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2012",713,100,3892100,100,91.6,100
防城港市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2013",2218,311.08,4385700,112.68,93,101.53
防城港市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2014",1734,243.2,4653100,119.55,94.2,102.84
防城港市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2015",1735,243.34,5045200,129.63,95.61,104.38
防城港市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2016",1645,230.72,5556900,142.77,97,105.9
防城港市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2017",2108,295.65,6224600,159.93,98,106.99
防城港市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2018",2159,302.81,6620900,170.11,99,108.08
防城港市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2019",2876,403.37,7012300,180.17,100,109.17
防城港市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2020",3309,464.1,7327900,188.28,0,0
防城港市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2021",3848,539.69,9368300,240.7,102,111.35
防城港市,"451000000000",广西壮族自治区,T3,Third-tier Cities,"2022",4283,600.7,9680800,248.73,102,111.35
阳江市,"442000000000",广东省,T3,Third-tier Cities,"2012",2276,100,8318100,100,282.5,100
阳江市,"442000000000",广东省,T3,Third-tier Cities,"2013",5069,222.72,9711700,116.75,285.1,100.92
阳江市,"442000000000",广东省,T3,Third-tier Cities,"2014",5401,237.3,10668200,128.25,289.4,102.44
阳江市,"442000000000",广东省,T3,Third-tier Cities,"2015",4931,216.65,11081200,133.22,292.12,103.41
阳江市,"442000000000",广东省,T3,Third-tier Cities,"2016",5174,227.33,11170300,134.29,296,104.78
阳江市,"442000000000",广东省,T3,Third-tier Cities,"2017",5569,244.68,11422400,137.32,297,105.13
阳江市,"442000000000",广东省,T3,Third-tier Cities,"2018",5712,250.97,11677300,140.38,300,106.19
阳江市,"442000000000",广东省,T3,Third-tier Cities,"2019",5752,252.72,12916700,155.28,301,106.55
阳江市,"442000000000",广东省,T3,Third-tier Cities,"2020",6196,272.23,13495300,162.24,0,0
阳江市,"442000000000",广东省,T3,Third-tier Cities,"2021",7417,325.88,15111900,181.67,303,107.26
阳江市,"442000000000",广东省,T3,Third-tier Cities,"2022",7612,334.45,15416600,185.34,303,107.26
阳泉市,"140000000000",山西省,T3,Third-tier Cities,"2012",4099,100,5757200,100,132.1,100
阳泉市,"140000000000",山西省,T3,Third-tier Cities,"2013",3839,93.66,5824300,101.17,132.7,100.45
阳泉市,"140000000000",山西省,T3,Third-tier Cities,"2014",4104,100.12,5857700,101.75,133.2,100.83
阳泉市,"140000000000",山西省,T3,Third-tier Cities,"2015",3794,92.56,5438100,94.46,132.16,100.05
阳泉市,"140000000000",山西省,T3,Third-tier Cities,"2016",3852,93.97,5638700,97.94,133,100.68
阳泉市,"140000000000",山西省,T3,Third-tier Cities,"2017",4487,109.47,6400500,111.17,132,99.92
阳泉市,"140000000000",山西省,T3,Third-tier Cities,"2018",4759,116.1,6828300,118.6,132,99.92
阳泉市,"140000000000",山西省,T3,Third-tier Cities,"2019",5448,132.91,7132800,123.89,132,99.92
阳泉市,"140000000000",山西省,T3,Third-tier Cities,"2020",5074,123.79,7422400,128.92,0,0
阳泉市,"140000000000",山西省,T3,Third-tier Cities,"2021",5333,130.1,9165800,159.21,131,99.17
阳泉市,"140000000000",山西省,T3,Third-tier Cities,"2022",5955,145.28,10129300,175.94,131,99.17
阿克苏地区,"653000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2012",3410,100,,,,
阿克苏地区,"653000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2013",3449,101.14,,,,
阿克苏地区,"653000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2014",4556,133.61,,,,
阿克苏地区,"653000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2015",4308,126.33,,,,
阿克苏地区,"653000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2016",4716,138.3,,,,
阿克苏地区,"653000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2017",6482,190.09,,,,
阿克苏地区,"653000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2018",7697,225.72,,,,
阿克苏地区,"653000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2019",7991,234.34,,,,
阿克苏地区,"653000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2020",7656,224.52,,,,
阿克苏地区,"653000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2021",9309,272.99,,,,
阿克苏地区,"653000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2022",10726,314.55,,,,
阿勒泰地区,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2012",520,100,,,,
阿勒泰地区,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2013",1052,202.31,,,,
阿勒泰地区,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2014",888,170.77,,,,
阿勒泰地区,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2015",711,136.73,,,,
阿勒泰地区,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2016",789,151.73,,,,
阿勒泰地区,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2017",1046,201.15,,,,
阿勒泰地区,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2018",1263,242.88,,,,
阿勒泰地区,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2019",434,83.46,,,,
阿勒泰地区,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2020",1446,278.08,,,,
阿勒泰地区,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2021",1227,235.96,,,,
阿勒泰地区,"654000000000",新疆维吾尔自治区,T3,Third-tier Cities,"2022",1374,264.23,,,,
阿坝藏族羌族自治州,"513000000000",四川省,T3,Third-tier Cities,"2012",78,100,,,,
阿坝藏族羌族自治州,"513000000000",四川省,T3,Third-tier Cities,"2013",189,242.31,,,,
阿坝藏族羌族自治州,"513000000000",四川省,T3,Third-tier Cities,"2014",235,301.28,,,,
阿坝藏族羌族自治州,"513000000000",四川省,T3,Third-tier Cities,"2015",263,337.18,,,,
阿坝藏族羌族自治州,"513000000000",四川省,T3,Third-tier Cities,"2016",269,344.87,,,,
阿坝藏族羌族自治州,"513000000000",四川省,T3,Third-tier Cities,"2017",274,351.28,,,,
阿坝藏族羌族自治州,"513000000000",四川省,T3,Third-tier Cities,"2018",270,346.15,,,,
阿坝藏族羌族自治州,"513000000000",四川省,T3,Third-tier Cities,"2019",372,476.92,,,,
阿坝藏族羌族自治州,"513000000000",四川省,T3,Third-tier Cities,"2020",484,620.51,,,,
阿坝藏族羌族自治州,"513000000000",四川省,T3,Third-tier Cities,"2021",483,619.23,,,,
阿坝藏族羌族自治州,"513000000000",四川省,T3,Third-tier Cities,"2022",405,519.23,,,,
阿拉善盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2012",2788,100,,,,
阿拉善盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2013",1225,43.94,,,,
阿拉善盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2014",1535,55.06,,,,
阿拉善盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2015",1741,62.45,,,,
阿拉善盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2016",2527,90.64,,,,
阿拉善盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2017",3768,135.15,,,,
阿拉善盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2018",2661,95.44,,,,
阿拉善盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2019",2334,83.72,,,,
阿拉善盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2020",2131,76.43,,,,
阿拉善盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2021",2102,75.39,,,,
阿拉善盟,"153000000000",内蒙古自治区,T3,Third-tier Cities,"2022",2229,79.95,,,,
阿里地区,"543000000000",西藏自治区,T3,Third-tier Cities,"2012",33,100,,,,
阿里地区,"543000000000",西藏自治区,T3,Third-tier Cities,"2013",83,251.52,,,,
阿里地区,"543000000000",西藏自治区,T3,Third-tier Cities,"2014",88,266.67,,,,
阿里地区,"543000000000",西藏自治区,T3,Third-tier Cities,"2015",79,239.39,,,,
阿里地区,"543000000000",西藏自治区,T3,Third-tier Cities,"2016",96,290.91,,,,
阿里地区,"543000000000",西藏自治区,T3,Third-tier Cities,"2017",357,1081.82,,,,
阿里地区,"543000000000",西藏自治区,T3,Third-tier Cities,"2018",878,2660.61,,,,
阿里地区,"543000000000",西藏自治区,T3,Third-tier Cities,"2019",737,2233.33,,,,
阿里地区,"543000000000",西藏自治区,T3,Third-tier Cities,"2020",1562,4733.33,,,,
阿里地区,"543000000000",西藏自治区,T3,Third-tier Cities,"2021",1589,4815.15,,,,
阿里地区,"543000000000",西藏自治区,T3,Third-tier Cities,"2022",1433,4342.42,,,,
陇南市,"621000000000",甘肃省,T3,Third-tier Cities,"2012",464,100,2259756,100,284.9,100
陇南市,"621000000000",甘肃省,T3,Third-tier Cities,"2013",688,148.28,2495048,110.41,282.8,99.26
陇南市,"621000000000",甘肃省,T3,Third-tier Cities,"2014",554,119.4,2894472,128.09,283.2,99.4
陇南市,"621000000000",甘肃省,T3,Third-tier Cities,"2015",588,126.72,3151353,139.46,285.76,100.3
陇南市,"621000000000",甘肃省,T3,Third-tier Cities,"2016",702,151.29,3398884,150.41,288,101.09
陇南市,"621000000000",甘肃省,T3,Third-tier Cities,"2017",1139,245.47,3427168,151.66,287,100.74
陇南市,"621000000000",甘肃省,T3,Third-tier Cities,"2018",1366,294.4,3792272.87,167.82,288,101.09
陇南市,"621000000000",甘肃省,T3,Third-tier Cities,"2019",1143,246.34,4450866,196.96,286,100.39
陇南市,"621000000000",甘肃省,T3,Third-tier Cities,"2020",1170,252.16,4692000,207.63,0,0
陇南市,"621000000000",甘肃省,T3,Third-tier Cities,"2021",1335,287.72,5211000,230.6,284,99.68
陇南市,"621000000000",甘肃省,T3,Third-tier Cities,"2022",1453,313.15,5856000,259.14,282,98.98
随州市,"421000000000",湖北省,T3,Third-tier Cities,"2012",736,100,5905200,100,256.9,100
随州市,"421000000000",湖北省,T3,Third-tier Cities,"2013",1361,184.92,6619400,112.09,257.6,100.27
随州市,"421000000000",湖北省,T3,Third-tier Cities,"2014",1432,194.57,7234500,122.51,257.1,100.08
随州市,"421000000000",湖北省,T3,Third-tier Cities,"2015",1487,202.04,7858600,133.08,250.97,97.69
随州市,"421000000000",湖北省,T3,Third-tier Cities,"2016",1588,215.76,8553700,144.85,252,98.09
随州市,"421000000000",湖北省,T3,Third-tier Cities,"2017",2081,282.74,9424300,159.59,250,97.31
随州市,"421000000000",湖北省,T3,Third-tier Cities,"2018",2171,294.97,10860200,183.91,251,97.7
随州市,"421000000000",湖北省,T3,Third-tier Cities,"2019",2536,344.57,11597200,196.39,249,96.92
随州市,"421000000000",湖北省,T3,Third-tier Cities,"2020",2482,337.23,10808400,183.03,0,0
随州市,"421000000000",湖北省,T3,Third-tier Cities,"2021",2971,403.67,12478900,211.32,245,95.37
